Fra;Til;Målenavn;Volum;Enhet;Kvalitet;Registreringstidspunkt
2026-03-16T12:00:00+01:00;2026-03-16T13:00:00+01:00;KWH 60 Forbruk;1,513;kWh;Målt;2026-03-17T06:30:51+01:00
2026-03-16T13:00:00+01:00;2026-03-16T14:00:00+01:00;KWH 60 Forbruk;2,548;kWh;Målt;2026-03-17T06:30:51+01:00
2026-03-16T14:00:00+01:00;2026-03-16T15:00:00+01:00;KWH 60 Forbruk;1,832;kWh;Målt;2026-03-17T06:30:51+01:00
2026-03-16T15:00:00+01:00;2026-03-16T16:00:00+01:00;KWH 60 Forbruk;2,218;kWh;Målt;2026-03-17T06:30:51+01:00
2026-03-16T16:00:00+01:00;2026-03-16T17:00:00+01:00;KWH 60 Forbruk;2,398;kWh;Målt;2026-03-17T06:30:51+01:00
2026-03-16T17:00:00+01:00;2026-03-16T18:00:00+01:00;KWH 60 Forbruk;2,513;kWh;Målt;2026-03-17T06:30:51+01:00
2026-03-16T18:00:00+01:00;2026-03-16T19:00:00+01:00;KWH 60 Forbruk;1,755;kWh;Målt;2026-03-17T06:30:51+01:00
2026-03-16T19:00:00+01:00;2026-03-16T20:00:00+01:00;KWH 60 Forbruk;2,255;kWh;Målt;2026-03-17T06:30:51+01:00
2026-03-16T20:00:00+01:00;2026-03-16T21:00:00+01:00;KWH 60 Forbruk;1,463;kWh;Målt;2026-03-17T06:30:51+01:00
2026-03-16T21:00:00+01:00;2026-03-16T22:00:00+01:00;KWH 60 Forbruk;2,438;kWh;Målt;2026-03-17T06:30:51+01:00
2026-03-16T22:00:00+01:00;2026-03-16T23:00:00+01:00;KWH 60 Forbruk;1,457;kWh;Målt;2026-03-17T06:30:51+01:00
2026-03-16T23:00:00+01:00;2026-03-17T00:00:00+01:00;KWH 60 Forbruk;1,853;kWh;Målt;2026-03-17T06:30:51+01:00
2026-03-17T00:00:00+01:00;2026-03-17T01:00:00+01:00;KWH 60 Forbruk;1,673;kWh;Målt;2026-03-18T06:29:50+01:00
2026-03-17T01:00:00+01:00;2026-03-17T02:00:00+01:00;KWH 60 Forbruk;1,258;kWh;Målt;2026-03-18T06:29:50+01:00
2026-03-17T02:00:00+01:00;2026-03-17T03:00:00+01:00;KWH 60 Forbruk;1,563;kWh;Målt;2026-03-18T06:29:50+01:00
2026-03-17T03:00:00+01:00;2026-03-17T04:00:00+01:00;KWH 60 Forbruk;1,903;kWh;Målt;2026-03-18T06:29:50+01:00
2026-03-17T04:00:00+01:00;2026-03-17T05:00:00+01:00;KWH 60 Forbruk;1,627;kWh;Målt;2026-03-18T06:29:50+01:00
2026-03-17T05:00:00+01:00;2026-03-17T06:00:00+01:00;KWH 60 Forbruk;1,369;kWh;Målt;2026-03-18T06:29:50+01:00
2026-03-17T06:00:00+01:00;2026-03-17T07:00:00+01:00;KWH 60 Forbruk;1,470;kWh;Målt;2026-03-18T06:29:50+01:00
2026-03-17T07:00:00+01:00;2026-03-17T08:00:00+01:00;KWH 60 Forbruk;2,383;kWh;Målt;2026-03-18T06:29:50+01:00
2026-03-17T08:00:00+01:00;2026-03-17T09:00:00+01:00;KWH 60 Forbruk;3,241;kWh;Målt;2026-03-18T06:29:50+01:00
2026-03-17T09:00:00+01:00;2026-03-17T10:00:00+01:00;KWH 60 Forbruk;3,584;kWh;Målt;2026-03-18T06:29:50+01:00
2026-03-17T10:00:00+01:00;2026-03-17T11:00:00+01:00;KWH 60 Forbruk;2,061;kWh;Målt;2026-03-18T06:29:50+01:00
2026-03-17T11:00:00+01:00;2026-03-17T12:00:00+01:00;KWH 60 Forbruk;2,316;kWh;Målt;2026-03-18T06:29:50+01:00
2026-03-17T12:00:00+01:00;2026-03-17T13:00:00+01:00;KWH 60 Forbruk;1,902;kWh;Målt;2026-03-18T06:29:50+01:00
2026-03-17T13:00:00+01:00;2026-03-17T14:00:00+01:00;KWH 60 Forbruk;2,580;kWh;Målt;2026-03-18T06:29:50+01:00
2026-03-17T14:00:00+01:00;2026-03-17T15:00:00+01:00;KWH 60 Forbruk;2,215;kWh;Målt;2026-03-18T06:29:50+01:00
2026-03-17T15:00:00+01:00;2026-03-17T16:00:00+01:00;KWH 60 Forbruk;2,431;kWh;Målt;2026-03-18T06:29:50+01:00
2026-03-17T16:00:00+01:00;2026-03-17T17:00:00+01:00;KWH 60 Forbruk;2,760;kWh;Målt;2026-03-18T06:29:50+01:00
2026-03-17T17:00:00+01:00;2026-03-17T18:00:00+01:00;KWH 60 Forbruk;1,982;kWh;Målt;2026-03-18T06:29:50+01:00
2026-03-17T18:00:00+01:00;2026-03-17T19:00:00+01:00;KWH 60 Forbruk;1,870;kWh;Målt;2026-03-18T06:29:50+01:00
2026-03-17T19:00:00+01:00;2026-03-17T20:00:00+01:00;KWH 60 Forbruk;2,836;kWh;Målt;2026-03-18T06:29:50+01:00
2026-03-17T20:00:00+01:00;2026-03-17T21:00:00+01:00;KWH 60 Forbruk;3,252;kWh;Målt;2026-03-18T06:29:50+01:00
2026-03-17T21:00:00+01:00;2026-03-17T22:00:00+01:00;KWH 60 Forbruk;3,535;kWh;Målt;2026-03-18T06:29:50+01:00
2026-03-17T22:00:00+01:00;2026-03-17T23:00:00+01:00;KWH 60 Forbruk;2,526;kWh;Målt;2026-03-18T06:29:50+01:00
2026-03-17T23:00:00+01:00;2026-03-18T00:00:00+01:00;KWH 60 Forbruk;3,307;kWh;Målt;2026-03-18T06:29:50+01:00
2026-03-18T00:00:00+01:00;2026-03-18T01:00:00+01:00;KWH 60 Forbruk;2,948;kWh;Målt;2026-03-19T06:32:28+01:00
2026-03-18T01:00:00+01:00;2026-03-18T02:00:00+01:00;KWH 60 Forbruk;1,279;kWh;Målt;2026-03-19T06:32:28+01:00
2026-03-18T02:00:00+01:00;2026-03-18T03:00:00+01:00;KWH 60 Forbruk;1,330;kWh;Målt;2026-03-19T06:32:28+01:00
2026-03-18T03:00:00+01:00;2026-03-18T04:00:00+01:00;KWH 60 Forbruk;1,556;kWh;Målt;2026-03-19T06:32:28+01:00
2026-03-18T04:00:00+01:00;2026-03-18T05:00:00+01:00;KWH 60 Forbruk;1,852;kWh;Målt;2026-03-19T06:32:28+01:00
2026-03-18T05:00:00+01:00;2026-03-18T06:00:00+01:00;KWH 60 Forbruk;1,397;kWh;Målt;2026-03-19T06:32:28+01:00
2026-03-18T06:00:00+01:00;2026-03-18T07:00:00+01:00;KWH 60 Forbruk;1,891;kWh;Målt;2026-03-19T06:32:28+01:00
2026-03-18T07:00:00+01:00;2026-03-18T08:00:00+01:00;KWH 60 Forbruk;1,951;kWh;Målt;2026-03-19T06:32:28+01:00
2026-03-18T08:00:00+01:00;2026-03-18T09:00:00+01:00;KWH 60 Forbruk;4,039;kWh;Målt;2026-03-19T06:32:28+01:00
2026-03-18T09:00:00+01:00;2026-03-18T10:00:00+01:00;KWH 60 Forbruk;3,690;kWh;Målt;2026-03-19T06:32:28+01:00
2026-03-18T10:00:00+01:00;2026-03-18T11:00:00+01:00;KWH 60 Forbruk;1,604;kWh;Målt;2026-03-19T06:32:28+01:00
2026-03-18T11:00:00+01:00;2026-03-18T12:00:00+01:00;KWH 60 Forbruk;2,042;kWh;Målt;2026-03-19T06:32:28+01:00
2026-03-18T12:00:00+01:00;2026-03-18T13:00:00+01:00;KWH 60 Forbruk;1,662;kWh;Målt;2026-03-19T06:32:28+01:00
2026-03-18T13:00:00+01:00;2026-03-18T14:00:00+01:00;KWH 60 Forbruk;1,254;kWh;Målt;2026-03-19T06:32:28+01:00
2026-03-18T14:00:00+01:00;2026-03-18T15:00:00+01:00;KWH 60 Forbruk;2,161;kWh;Målt;2026-03-19T06:32:28+01:00
2026-03-18T15:00:00+01:00;2026-03-18T16:00:00+01:00;KWH 60 Forbruk;3,622;kWh;Målt;2026-03-19T06:32:28+01:00
2026-03-18T16:00:00+01:00;2026-03-18T17:00:00+01:00;KWH 60 Forbruk;2,684;kWh;Målt;2026-03-19T06:32:28+01:00
2026-03-18T17:00:00+01:00;2026-03-18T18:00:00+01:00;KWH 60 Forbruk;2,449;kWh;Målt;2026-03-19T06:32:28+01:00
2026-03-18T18:00:00+01:00;2026-03-18T19:00:00+01:00;KWH 60 Forbruk;2,182;kWh;Målt;2026-03-19T06:32:28+01:00
2026-03-18T19:00:00+01:00;2026-03-18T20:00:00+01:00;KWH 60 Forbruk;1,263;kWh;Målt;2026-03-19T06:32:28+01:00
2026-03-18T20:00:00+01:00;2026-03-18T21:00:00+01:00;KWH 60 Forbruk;1,358;kWh;Målt;2026-03-19T06:32:28+01:00
2026-03-18T21:00:00+01:00;2026-03-18T22:00:00+01:00;KWH 60 Forbruk;1,563;kWh;Målt;2026-03-19T06:32:28+01:00
2026-03-18T22:00:00+01:00;2026-03-18T23:00:00+01:00;KWH 60 Forbruk;2,268;kWh;Målt;2026-03-19T06:32:28+01:00
2026-03-18T23:00:00+01:00;2026-03-19T00:00:00+01:00;KWH 60 Forbruk;4,268;kWh;Målt;2026-03-19T06:32:28+01:00
2026-03-19T00:00:00+01:00;2026-03-19T01:00:00+01:00;KWH 60 Forbruk;2,359;kWh;Målt;2026-03-20T06:18:24+01:00
2026-03-19T01:00:00+01:00;2026-03-19T02:00:00+01:00;KWH 60 Forbruk;1,661;kWh;Målt;2026-03-20T06:18:24+01:00
2026-03-19T02:00:00+01:00;2026-03-19T03:00:00+01:00;KWH 60 Forbruk;1,255;kWh;Målt;2026-03-20T06:18:24+01:00
2026-03-19T03:00:00+01:00;2026-03-19T04:00:00+01:00;KWH 60 Forbruk;1,792;kWh;Målt;2026-03-20T06:18:24+01:00
2026-03-19T04:00:00+01:00;2026-03-19T05:00:00+01:00;KWH 60 Forbruk;1,056;kWh;Målt;2026-03-20T06:18:24+01:00
2026-03-19T05:00:00+01:00;2026-03-19T06:00:00+01:00;KWH 60 Forbruk;1,053;kWh;Målt;2026-03-20T06:18:24+01:00
2026-03-19T06:00:00+01:00;2026-03-19T07:00:00+01:00;KWH 60 Forbruk;1,435;kWh;Målt;2026-03-20T06:18:24+01:00
2026-03-19T07:00:00+01:00;2026-03-19T08:00:00+01:00;KWH 60 Forbruk;2,015;kWh;Målt;2026-03-20T06:18:24+01:00
2026-03-19T08:00:00+01:00;2026-03-19T09:00:00+01:00;KWH 60 Forbruk;2,673;kWh;Målt;2026-03-20T06:18:24+01:00
2026-03-19T09:00:00+01:00;2026-03-19T10:00:00+01:00;KWH 60 Forbruk;2,449;kWh;Målt;2026-03-20T06:18:24+01:00
2026-03-19T10:00:00+01:00;2026-03-19T11:00:00+01:00;KWH 60 Forbruk;1,802;kWh;Målt;2026-03-20T06:18:24+01:00
2026-03-19T11:00:00+01:00;2026-03-19T12:00:00+01:00;KWH 60 Forbruk;1,190;kWh;Målt;2026-03-20T06:18:24+01:00
2026-03-19T12:00:00+01:00;2026-03-19T13:00:00+01:00;KWH 60 Forbruk;2,031;kWh;Målt;2026-03-20T06:18:24+01:00
2026-03-19T13:00:00+01:00;2026-03-19T14:00:00+01:00;KWH 60 Forbruk;1,094;kWh;Målt;2026-03-20T06:18:24+01:00
2026-03-19T14:00:00+01:00;2026-03-19T15:00:00+01:00;KWH 60 Forbruk;1,635;kWh;Målt;2026-03-20T06:18:24+01:00
2026-03-19T15:00:00+01:00;2026-03-19T16:00:00+01:00;KWH 60 Forbruk;1,868;kWh;Målt;2026-03-20T06:18:24+01:00
2026-03-19T16:00:00+01:00;2026-03-19T17:00:00+01:00;KWH 60 Forbruk;3,092;kWh;Målt;2026-03-20T06:18:24+01:00
2026-03-19T17:00:00+01:00;2026-03-19T18:00:00+01:00;KWH 60 Forbruk;2,955;kWh;Målt;2026-03-20T06:18:24+01:00
2026-03-19T18:00:00+01:00;2026-03-19T19:00:00+01:00;KWH 60 Forbruk;3,525;kWh;Målt;2026-03-20T06:18:24+01:00
2026-03-19T19:00:00+01:00;2026-03-19T20:00:00+01:00;KWH 60 Forbruk;2,296;kWh;Målt;2026-03-20T06:18:24+01:00
2026-03-19T20:00:00+01:00;2026-03-19T21:00:00+01:00;KWH 60 Forbruk;1,376;kWh;Målt;2026-03-20T06:18:24+01:00
2026-03-19T21:00:00+01:00;2026-03-19T22:00:00+01:00;KWH 60 Forbruk;1,794;kWh;Målt;2026-03-20T06:18:24+01:00
2026-03-19T22:00:00+01:00;2026-03-19T23:00:00+01:00;KWH 60 Forbruk;1,045;kWh;Målt;2026-03-20T06:18:24+01:00
2026-03-19T23:00:00+01:00;2026-03-20T00:00:00+01:00;KWH 60 Forbruk;2,134;kWh;Målt;2026-03-20T06:18:24+01:00
2026-03-20T00:00:00+01:00;2026-03-20T01:00:00+01:00;KWH 60 Forbruk;3,125;kWh;Målt;2026-03-21T06:18:09+01:00
2026-03-20T01:00:00+01:00;2026-03-20T02:00:00+01:00;KWH 60 Forbruk;1,083;kWh;Målt;2026-03-21T06:18:09+01:00
2026-03-20T02:00:00+01:00;2026-03-20T03:00:00+01:00;KWH 60 Forbruk;1,129;kWh;Målt;2026-03-21T06:18:09+01:00
2026-03-20T03:00:00+01:00;2026-03-20T04:00:00+01:00;KWH 60 Forbruk;0,979;kWh;Målt;2026-03-21T06:18:09+01:00
2026-03-20T04:00:00+01:00;2026-03-20T05:00:00+01:00;KWH 60 Forbruk;1,884;kWh;Målt;2026-03-21T06:18:09+01:00
2026-03-20T05:00:00+01:00;2026-03-20T06:00:00+01:00;KWH 60 Forbruk;1,060;kWh;Målt;2026-03-21T06:18:09+01:00
2026-03-20T06:00:00+01:00;2026-03-20T07:00:00+01:00;KWH 60 Forbruk;1,452;kWh;Målt;2026-03-21T06:18:09+01:00
2026-03-20T07:00:00+01:00;2026-03-20T08:00:00+01:00;KWH 60 Forbruk;2,160;kWh;Målt;2026-03-21T06:18:09+01:00
2026-03-20T08:00:00+01:00;2026-03-20T09:00:00+01:00;KWH 60 Forbruk;3,482;kWh;Målt;2026-03-21T06:18:09+01:00
2026-03-20T09:00:00+01:00;2026-03-20T10:00:00+01:00;KWH 60 Forbruk;2,101;kWh;Målt;2026-03-21T06:18:09+01:00
2026-03-20T10:00:00+01:00;2026-03-20T11:00:00+01:00;KWH 60 Forbruk;1,192;kWh;Målt;2026-03-21T06:18:09+01:00
2026-03-20T11:00:00+01:00;2026-03-20T12:00:00+01:00;KWH 60 Forbruk;2,653;kWh;Målt;2026-03-21T06:18:09+01:00
2026-03-20T12:00:00+01:00;2026-03-20T13:00:00+01:00;KWH 60 Forbruk;3,594;kWh;Målt;2026-03-21T06:18:09+01:00
2026-03-20T13:00:00+01:00;2026-03-20T14:00:00+01:00;KWH 60 Forbruk;2,015;kWh;Målt;2026-03-21T06:18:09+01:00
2026-03-20T14:00:00+01:00;2026-03-20T15:00:00+01:00;KWH 60 Forbruk;1,094;kWh;Målt;2026-03-21T06:18:09+01:00
2026-03-20T15:00:00+01:00;2026-03-20T16:00:00+01:00;KWH 60 Forbruk;2,745;kWh;Målt;2026-03-21T06:18:09+01:00
2026-03-20T16:00:00+01:00;2026-03-20T17:00:00+01:00;KWH 60 Forbruk;3,207;kWh;Målt;2026-03-21T06:18:09+01:00
2026-03-20T17:00:00+01:00;2026-03-20T18:00:00+01:00;KWH 60 Forbruk;1,774;kWh;Målt;2026-03-21T06:18:09+01:00
2026-03-20T18:00:00+01:00;2026-03-20T19:00:00+01:00;KWH 60 Forbruk;1,588;kWh;Målt;2026-03-21T06:18:09+01:00
